# t[days] u g r i z y J H K
0.51724 -14.825 -15.180 -15.582 -15.525 -15.239 -15.097 -14.406 -14.298 -13.719 
1.03448 -14.825 -15.458 -16.277 -16.540 -16.454 -16.387 -16.219 -15.812 -15.563 
1.55172 -13.750 -15.458 -16.277 -16.540 -16.454 -16.387 -16.260 -16.058 -15.750 
2.06897 -11.913 -14.217 -15.475 -15.971 -16.248 -16.363 -16.260 -16.058 -15.750 
2.58621 -10.154 -13.046 -14.512 -15.303 -15.624 -15.799 -15.794 -15.709 -15.459 
3.10345 -8.297 -11.800 -13.578 -14.513 -14.978 -15.207 -15.373 -15.312 -15.110 
3.62069 -6.619 -10.814 -12.698 -13.752 -14.291 -14.609 -14.760 -14.802 -14.656 
4.13793 -5.349 -9.678 -11.623 -12.848 -13.496 -13.885 -14.160 -14.250 -14.244 
4.65517 -4.501 -8.454 -10.590 -11.999 -12.748 -13.140 -13.521 -13.696 -13.809 
5.17241 -1.098 -6.881 -9.536 -11.169 -11.818 -12.233 -12.826 -13.157 -13.220 
5.68966 1.518 -5.955 -8.793 -10.030 -11.018 -11.399 -12.164 -12.698 -12.710 
6.20690 3.481 -4.498 -7.513 -9.058 -10.193 -10.712 -11.510 -11.982 -12.130 
6.72414 5.444 -3.037 -5.732 -8.357 -9.346 -10.024 -10.574 -11.311 -11.502 
7.24138 7.407 0.069 -5.398 -7.337 -8.529 -8.774 -9.537 -10.634 -11.102 
7.75862 9.370 1.774 -5.099 -6.639 -7.910 -8.272 -8.748 -10.286 -10.419 
8.27586 11.333 3.479 -4.303 -5.241 -6.409 -6.737 -8.364 -9.360 -10.188 
8.79310 13.296 5.183 -3.002 -4.998 -5.100 -5.995 -7.756 -9.058 -10.140 
9.31034 15.259 6.888 12.060 -2.379 -4.881 -5.995 -7.723 -8.519 -9.507 
9.82759 17.222 8.593 15.619 -2.379 -3.306 -5.995 -6.740 -7.585 -8.649 
10.34483 19.185 10.298 19.177 -3.314 -0.946 -4.610 -6.038 -6.494 -8.200 
10.86207 21.148 12.002 22.736 -3.850 1.413 -1.906 -6.307 -6.494 -7.710 
11.37931 23.111 13.707 26.294 -3.850 2.978 -1.073 -5.832 -6.107 -7.238 
11.89655 25.074 15.412 29.853 -3.452 4.542 -0.239 -5.832 -5.861 -7.140 
12.41379 27.037 17.117 33.411 -3.054 6.107 0.595 -5.357 -5.700 -6.641 
12.93103 29.000 18.821 36.969 -2.655 7.671 2.095 -5.221 -5.700 -6.152 
13.44828 30.963 20.526 40.528 -2.257 9.236 3.595 -5.085 -6.411 -5.838 
13.96552 32.926 22.231 44.086 -1.859 10.800 5.095 -4.949 -6.472 -5.838 
14.48276 34.889 23.935 47.645 -1.460 12.365 6.596 -4.812 -6.533 -5.750 
15.00000 34.889 23.935 47.645 -1.062 12.365 6.596 -4.676 -6.533 -5.750 
