# t[days] Lbol[erg/s]
0.51724 5.91055e+41
1.03448 5.91055e+41
1.55172 5.24212e+41
2.06897 2.78942e+41
2.58621 1.47628e+41
3.10345 8.83575e+40
3.62069 6.01931e+40
4.13793 4.38763e+40
4.65517 3.39370e+40
5.17241 2.69220e+40
5.68966 2.22458e+40
6.20690 1.87299e+40
6.72414 1.57637e+40
7.24138 1.35518e+40
7.75862 1.15453e+40
8.27586 1.02019e+40
8.79310 9.02921e+39
9.31034 7.98275e+39
9.82759 7.09419e+39
10.34483 6.30454e+39
10.86207 5.60278e+39
11.37931 4.97913e+39
11.89655 4.42491e+39
12.41379 3.93237e+39
12.93103 3.49466e+39
13.44828 3.10567e+39
13.96552 2.75998e+39
14.48276 2.45276e+39
15.00000 2.17975e+39
