# t[days] Lbol[erg/s]
0.51724 1.47014e+41
1.03448 2.11267e+41
1.55172 2.71054e+41
2.06897 2.71054e+41
2.58621 1.71128e+41
3.10345 9.57279e+40
3.62069 5.79465e+40
4.13793 3.64615e+40
4.65517 2.69224e+40
5.17241 2.36203e+40
5.68966 2.04349e+40
6.20690 1.92456e+40
6.72414 1.81794e+40
7.24138 1.77693e+40
7.75862 1.64497e+40
8.27586 1.50823e+40
8.79310 1.47467e+40
9.31034 1.37965e+40
9.82759 1.24105e+40
10.34483 1.11636e+40
10.86207 1.00421e+40
11.37931 9.03318e+39
11.89655 8.12565e+39
12.41379 7.30930e+39
12.93103 6.57496e+39
13.44828 5.91441e+39
13.96552 5.32021e+39
14.48276 4.78571e+39
15.00000 4.30491e+39
