# t[days] Lbol[erg/s]
0.51724 2.75512e+41
1.03448 6.21524e+41
1.55172 1.09051e+42
2.06897 1.09051e+42
2.58621 8.93229e+41
3.10345 6.20116e+41
3.62069 4.35862e+41
4.13793 3.02881e+41
4.65517 2.07068e+41
5.17241 1.51044e+41
5.68966 1.12162e+41
6.20690 8.69676e+40
6.72414 7.03049e+40
7.24138 5.84234e+40
7.75862 4.94431e+40
8.27586 4.24870e+40
8.79310 3.72073e+40
9.31034 3.25174e+40
9.82759 2.92406e+40
10.34483 2.62939e+40
10.86207 2.36442e+40
11.37931 2.12615e+40
11.89655 1.91189e+40
12.41379 1.71923e+40
12.93103 1.54598e+40
13.44828 1.39018e+40
13.96552 1.25009e+40
14.48276 1.12412e+40
15.00000 1.01084e+40
