# t[days] Lbol[erg/s]
0.51724 5.65894e+41
1.03448 1.30528e+42
1.55172 1.30528e+42
2.06897 1.14656e+42
2.58621 7.28125e+41
3.10345 4.73809e+41
3.62069 3.14502e+41
4.13793 2.22445e+41
4.65517 1.59711e+41
5.17241 1.21532e+41
5.68966 9.47648e+40
6.20690 7.71332e+40
6.72414 6.14323e+40
7.24138 5.09002e+40
7.75862 4.30107e+40
8.27586 3.76360e+40
8.79310 3.20341e+40
9.31034 2.79393e+40
9.82759 2.35165e+40
10.34483 1.97939e+40
10.86207 1.66606e+40
11.37931 1.40232e+40
11.89655 1.18034e+40
12.41379 9.93492e+39
12.93103 8.36224e+39
13.44828 7.03852e+39
13.96552 5.92433e+39
14.48276 4.98652e+39
15.00000 4.19716e+39
