# t[days] Lbol[erg/s]
0.51724 1.48294e+41
1.03448 2.15912e+41
1.55172 2.72102e+41
2.06897 2.72102e+41
2.58621 1.72663e+41
3.10345 9.59771e+40
3.62069 5.74564e+40
4.13793 3.69813e+40
4.65517 2.74669e+40
5.17241 2.39419e+40
5.68966 2.03888e+40
6.20690 1.96824e+40
6.72414 1.76126e+40
7.24138 1.75892e+40
7.75862 1.66215e+40
8.27586 1.48860e+40
8.79310 1.47306e+40
9.31034 1.40935e+40
9.82759 1.22514e+40
10.34483 1.06500e+40
10.86207 9.25800e+39
11.37931 8.04792e+39
11.89655 6.99600e+39
12.41379 6.08158e+39
12.93103 5.28668e+39
13.44828 4.59567e+39
13.96552 3.99499e+39
14.48276 3.47282e+39
15.00000 3.01890e+39
