# t[days] Lbol[erg/s]
0.51724 2.12362e+41
1.03448 4.78470e+41
1.55172 4.78470e+41
2.06897 4.76087e+41
2.58621 3.80677e+41
3.10345 3.10195e+41
3.62069 2.57007e+41
4.13793 2.09917e+41
4.65517 1.71683e+41
5.17241 1.41030e+41
5.68966 1.11437e+41
6.20690 8.77303e+40
6.72414 7.02767e+40
7.24138 5.44374e+40
7.75862 4.25000e+40
8.27586 3.18343e+40
8.79310 2.43503e+40
9.31034 1.84527e+40
9.82759 1.42768e+40
10.34483 1.10459e+40
10.86207 8.54618e+39
11.37931 6.61215e+39
11.89655 5.11580e+39
12.41379 3.95808e+39
12.93103 3.06235e+39
13.44828 2.36933e+39
13.96552 1.83314e+39
14.48276 1.41830e+39
15.00000 1.09733e+39
