# t[days] Lbol[erg/s]
0.51724 1.58753e+41
1.03448 2.23797e+41
1.55172 2.23797e+41
2.06897 1.97304e+41
2.58621 1.02612e+41
3.10345 5.35464e+40
3.62069 3.64250e+40
4.13793 2.89534e+40
4.65517 2.71283e+40
5.17241 2.36582e+40
5.68966 2.22610e+40
6.20690 2.10829e+40
6.72414 1.91109e+40
7.24138 1.84691e+40
7.75862 1.74198e+40
8.27586 1.53778e+40
8.79310 1.33150e+40
9.31034 1.30520e+40
9.82759 1.12663e+40
10.34483 9.72498e+39
10.86207 8.39451e+39
11.37931 7.24607e+39
11.89655 6.25473e+39
12.41379 5.39903e+39
12.93103 4.66039e+39
13.44828 4.02280e+39
13.96552 3.47245e+39
14.48276 2.99738e+39
15.00000 2.58731e+39
