# t[days] Lbol[erg/s]
0.51724 8.33837e+40
1.03448 8.33837e+40
1.55172 3.59488e+40
2.06897 1.54976e+40
2.58621 8.52031e+39
3.10345 5.50853e+39
3.62069 4.02402e+39
4.13793 3.07261e+39
4.65517 2.46987e+39
5.17241 1.97077e+39
5.68966 1.63593e+39
6.20690 1.39310e+39
6.72414 1.17984e+39
7.24138 1.01479e+39
7.75862 8.77257e+38
8.27586 7.50628e+38
8.79310 6.58477e+38
9.31034 5.93347e+38
9.82759 5.11761e+38
10.34483 4.41393e+38
10.86207 3.80701e+38
11.37931 3.28354e+38
11.89655 2.83204e+38
12.41379 2.44263e+38
12.93103 2.10677e+38
13.44828 1.81708e+38
13.96552 1.56723e+38
14.48276 1.35173e+38
15.00000 1.16587e+38
