# t[days] Lbol[erg/s]
0.51724 4.54464e+41
1.03448 9.72289e+41
1.55172 9.72289e+41
2.06897 6.43129e+41
2.58621 4.00344e+41
3.10345 2.47162e+41
3.62069 1.58188e+41
4.13793 1.11233e+41
4.65517 8.13601e+40
5.17241 6.31417e+40
5.68966 5.15120e+40
6.20690 4.30697e+40
6.72414 3.61744e+40
7.24138 3.08417e+40
7.75862 2.66663e+40
8.27586 2.32706e+40
8.79310 2.05697e+40
9.31034 1.81853e+40
9.82759 1.61848e+40
10.34483 1.44044e+40
10.86207 1.28198e+40
11.37931 1.14096e+40
11.89655 1.01544e+40
12.41379 9.03739e+39
12.93103 8.04322e+39
13.44828 7.15842e+39
13.96552 6.37095e+39
14.48276 5.67010e+39
15.00000 5.04636e+39
