# t[days] u g r i z y J H K
0.51724 -14.927 -15.170 -15.204 -14.951 -14.608 -14.355 -13.831 -13.767 -13.511 
1.03448 -14.927 -15.877 -16.489 -16.373 -16.093 -15.792 -15.473 -15.242 -14.979 
1.55172 -14.423 -15.877 -16.489 -16.373 -16.144 -15.997 -15.477 -15.532 -15.701 
2.06897 -13.710 -15.383 -15.958 -16.141 -16.144 -15.997 -15.477 -15.532 -15.701 
2.58621 -12.924 -14.777 -15.412 -15.646 -15.650 -15.443 -14.847 -15.068 -15.255 
3.10345 -12.123 -14.187 -14.929 -15.161 -15.122 -14.913 -14.272 -14.546 -14.831 
3.62069 -11.224 -13.620 -14.437 -14.706 -14.692 -14.496 -13.883 -14.046 -14.373 
4.13793 -10.438 -13.054 -14.000 -14.326 -14.303 -14.154 -13.660 -13.786 -14.054 
4.65517 -9.406 -12.465 -13.556 -13.932 -13.952 -13.877 -13.467 -13.611 -13.844 
5.17241 -8.568 -11.865 -13.136 -13.553 -13.602 -13.554 -13.329 -13.545 -13.781 
5.68966 -7.585 -11.283 -12.724 -13.231 -13.347 -13.289 -13.126 -13.458 -13.765 
6.20690 -6.699 -10.670 -12.242 -12.871 -12.992 -13.022 -12.921 -13.372 -13.684 
6.72414 -5.748 -10.061 -11.792 -12.510 -12.717 -12.759 -12.771 -13.235 -13.600 
7.24138 -4.498 -9.491 -11.337 -12.119 -12.367 -12.447 -12.542 -13.130 -13.515 
7.75862 -3.924 -8.930 -10.881 -11.668 -11.968 -12.100 -12.267 -12.976 -13.450 
8.27586 -2.863 -8.299 -10.382 -11.261 -11.604 -11.746 -12.021 -12.827 -13.361 
8.79310 -2.196 -7.684 -9.859 -10.835 -11.197 -11.340 -11.760 -12.658 -13.223 
9.31034 -1.197 -7.217 -9.425 -10.379 -10.773 -10.886 -11.557 -12.478 -13.134 
9.82759 -1.048 -6.538 -8.866 -10.042 -10.367 -10.616 -11.225 -12.309 -12.973 
10.34483 1.016 -5.953 -8.486 -9.422 -9.962 -10.301 -10.990 -12.108 -12.863 
10.86207 2.003 -5.650 -7.941 -9.079 -9.476 -9.811 -10.678 -11.814 -12.650 
11.37931 2.991 -5.080 -7.521 -8.772 -9.228 -9.444 -10.360 -11.603 -12.438 
11.89655 3.979 -4.631 -7.025 -8.179 -8.677 -9.125 -10.023 -11.326 -12.276 
12.41379 4.967 -3.703 -6.438 -7.589 -8.386 -8.665 -9.524 -11.021 -12.037 
12.93103 5.955 -3.493 -6.157 -7.351 -8.070 -8.292 -9.377 -10.755 -11.805 
13.44828 6.943 -3.200 -5.546 -7.239 -7.484 -7.703 -9.052 -10.486 -11.531 
13.96552 7.931 -2.602 -5.295 -6.636 -7.269 -7.583 -8.791 -10.208 -11.258 
14.48276 8.919 -2.447 -4.822 -5.897 -6.645 -7.195 -8.383 -9.831 -11.041 
15.00000 8.919 -1.815 -4.203 -5.691 -6.614 -6.762 -7.666 -9.521 -10.798 
