# t[days] Lbol[erg/s]
0.51724 4.63019e+41
1.03448 1.01019e+42
1.55172 1.01019e+42
2.06897 6.65813e+41
2.58621 4.12169e+41
3.10345 2.48657e+41
3.62069 1.59801e+41
4.13793 1.11350e+41
4.65517 8.23210e+40
5.17241 6.42862e+40
5.68966 5.20440e+40
6.20690 4.33616e+40
6.72414 3.65070e+40
7.24138 3.09939e+40
7.75862 2.66350e+40
8.27586 2.33858e+40
8.79310 2.04500e+40
9.31034 1.81529e+40
9.82759 1.60841e+40
10.34483 1.42511e+40
10.86207 1.26270e+40
11.37931 1.11880e+40
11.89655 9.91293e+39
12.41379 8.78320e+39
12.93103 7.78223e+39
13.44828 6.89533e+39
13.96552 6.10950e+39
14.48276 5.41323e+39
15.00000 4.79631e+39
