# t[days] u g r i z y J H K
0.51724 -14.794 -15.260 -15.326 -15.089 -15.051 -14.369 -14.096 -13.480 -13.565 
1.03448 -14.794 -16.139 -16.951 -16.887 -16.580 -16.149 -15.455 -15.268 -15.030 
1.55172 -14.529 -16.139 -16.951 -16.887 -16.580 -16.149 -15.455 -15.268 -15.030 
2.06897 -13.708 -15.667 -16.643 -16.856 -16.490 -16.113 -15.427 -15.145 -15.026 
2.58621 -12.915 -15.205 -16.212 -16.430 -16.090 -15.619 -15.167 -15.075 -14.957 
3.10345 -12.056 -14.629 -15.778 -15.984 -15.659 -15.332 -14.850 -14.900 -14.891 
3.62069 -11.153 -14.064 -15.272 -15.503 -15.258 -14.950 -14.594 -14.706 -14.857 
4.13793 -10.322 -13.434 -14.742 -15.040 -14.907 -14.546 -14.384 -14.650 -14.623 
4.65517 -9.355 -12.790 -14.244 -14.622 -14.448 -14.296 -14.169 -14.517 -14.601 
5.17241 -8.413 -12.175 -13.723 -14.183 -14.098 -13.930 -13.962 -14.375 -14.571 
5.68966 -7.245 -11.479 -13.148 -13.757 -13.737 -13.631 -13.749 -14.270 -14.542 
6.20690 -6.216 -10.861 -12.638 -13.253 -13.335 -13.300 -13.497 -14.076 -14.431 
6.72414 -4.903 -10.007 -12.030 -12.805 -12.954 -12.998 -13.270 -13.910 -14.351 
7.24138 -4.303 -9.403 -11.460 -12.250 -12.528 -12.536 -13.027 -13.795 -14.232 
7.75862 -3.999 -8.490 -10.893 -11.848 -12.108 -12.269 -12.797 -13.583 -14.126 
8.27586 -2.129 -7.556 -10.240 -11.273 -11.652 -11.842 -12.431 -13.483 -14.049 
8.79310 -1.271 -7.040 -9.545 -10.745 -11.142 -11.353 -12.222 -13.211 -13.857 
9.31034 2.840 -6.241 -8.938 -10.231 -10.690 -11.058 -11.896 -12.969 -13.754 
9.82759 4.389 -5.237 -8.270 -9.657 -10.116 -10.388 -11.640 -12.811 -13.611 
10.34483 5.938 -4.740 -7.544 -9.047 -9.901 -9.929 -11.302 -12.651 -13.451 
10.86207 7.486 -3.912 -6.672 -8.474 -9.266 -9.557 -11.022 -12.382 -13.230 
11.37931 9.035 -3.165 -6.226 -7.913 -8.733 -9.286 -10.645 -12.200 -13.111 
11.89655 10.584 -1.900 -5.751 -7.345 -8.184 -8.726 -10.399 -11.868 -12.903 
12.41379 12.132 -0.717 -5.618 -6.794 -7.910 -8.268 -10.067 -11.653 -12.733 
12.93103 13.681 1.574 -4.095 -6.566 -7.191 -8.058 -9.561 -11.391 -12.509 
13.44828 15.230 2.837 -3.659 -5.769 -6.674 -7.382 -9.225 -11.119 -12.234 
13.96552 16.778 4.100 -2.390 -5.391 -6.422 -6.863 -8.758 -10.781 -12.047 
14.48276 18.327 5.363 -2.390 -4.784 -6.277 -6.527 -8.484 -10.468 -11.725 
15.00000 18.327 5.363 -2.390 -4.690 -5.362 -6.114 -8.198 -10.033 -11.405 
