# t[days] Lbol[erg/s]
0.51724 6.25811e+41
1.03448 1.51300e+42
1.55172 1.51300e+42
2.06897 1.08939e+42
2.58621 7.33043e+41
3.10345 4.70491e+41
3.62069 3.04973e+41
4.13793 2.05610e+41
4.65517 1.44559e+41
5.17241 1.11207e+41
5.68966 8.57846e+40
6.20690 7.27763e+40
6.72414 6.09016e+40
7.24138 4.80891e+40
7.75862 4.43574e+40
8.27586 3.76861e+40
8.79310 3.39092e+40
9.31034 2.95300e+40
9.82759 2.58249e+40
10.34483 2.25848e+40
10.86207 1.97512e+40
11.37931 1.72731e+40
11.89655 1.51059e+40
12.41379 1.32106e+40
12.93103 1.15531e+40
13.44828 1.01036e+40
13.96552 8.83592e+39
14.48276 7.72731e+39
15.00000 6.75779e+39
