# t[days] u g r i z y J H K
0.51724 -13.247 -14.316 -14.554 -14.437 -14.315 -14.066 -14.066 -13.660 -12.758 
1.03448 -13.247 -14.316 -14.554 -14.485 -14.671 -14.664 -14.657 -14.616 -14.330 
1.55172 -11.806 -13.201 -14.006 -14.485 -14.671 -14.664 -14.657 -14.616 -14.470 
2.06897 -10.418 -12.113 -13.274 -13.925 -14.185 -14.362 -14.552 -14.554 -14.470 
2.58621 -9.195 -11.088 -12.581 -13.483 -13.939 -14.103 -14.296 -14.454 -14.437 
3.10345 -7.630 -9.942 -11.772 -12.879 -13.396 -13.681 -14.090 -14.234 -14.358 
3.62069 -6.212 -8.985 -11.074 -12.309 -12.959 -13.271 -13.731 -14.034 -14.158 
4.13793 -4.839 -7.861 -10.236 -11.721 -12.419 -12.812 -13.464 -13.849 -13.999 
4.65517 -3.168 -6.967 -9.456 -11.099 -11.929 -12.374 -13.052 -13.548 -13.803 
5.17241 -1.896 -6.029 -8.698 -10.471 -11.393 -11.881 -12.747 -13.282 -13.621 
5.68966 -0.576 -5.265 -7.841 -9.736 -10.856 -11.391 -12.402 -13.056 -13.438 
6.20690 0.601 -3.946 -7.323 -9.291 -10.228 -10.855 -11.992 -12.801 -13.256 
6.72414 1.964 -2.523 -6.377 -8.693 -9.714 -10.511 -11.614 -12.541 -13.091 
7.24138 3.326 -1.975 -5.838 -8.017 -9.235 -9.957 -11.288 -12.282 -12.890 
7.75862 4.689 0.227 -4.981 -7.163 -8.696 -9.382 -10.976 -12.046 -12.734 
8.27586 6.051 1.478 -4.174 -6.832 -8.191 -9.018 -10.656 -11.826 -12.469 
8.79310 7.414 2.729 -3.919 -6.197 -7.671 -8.654 -10.276 -11.515 -12.328 
9.31034 8.776 3.980 -3.336 -5.638 -7.112 -8.157 -9.937 -11.269 -12.142 
9.82759 10.139 5.232 -2.848 -5.213 -6.836 -7.723 -9.527 -11.014 -11.941 
10.34483 11.502 6.483 -1.064 -5.131 -6.257 -7.378 -9.239 -10.792 -11.783 
10.86207 12.864 7.734 -0.321 -4.094 -5.914 -6.686 -8.824 -10.517 -11.584 
11.37931 14.227 8.985 -0.084 -3.528 -5.836 -6.260 -8.573 -10.238 -11.339 
11.89655 15.589 10.237 0.369 -3.077 -4.895 -5.945 -8.167 -9.989 -11.096 
12.41379 16.952 11.488 1.110 -2.172 -4.138 -5.758 -7.759 -9.634 -10.955 
12.93103 18.315 12.739 1.851 -2.172 -4.067 -4.606 -7.427 -9.349 -10.659 
13.44828 19.677 13.990 2.592 -1.810 -3.384 -4.555 -6.932 -9.095 -10.474 
13.96552 21.040 15.241 3.333 -0.606 -3.045 -4.327 -6.703 -8.729 -10.133 
14.48276 22.402 16.493 4.074 -0.606 -2.303 -3.845 -6.378 -8.444 -9.957 
15.00000 22.402 16.493 4.074 -0.606 -1.702 -3.637 -5.888 -8.128 -9.647 
