# t[days] Lbol[erg/s]
0.51724 4.97482e+41
1.03448 1.14244e+42
1.55172 1.14244e+42
2.06897 6.33969e+41
2.58621 2.74203e+41
3.10345 1.05423e+41
3.62069 4.83608e+40
4.13793 2.79462e+40
4.65517 2.22555e+40
5.17241 1.96592e+40
5.68966 1.62414e+40
6.20690 1.58809e+40
6.72414 1.42704e+40
7.24138 1.23346e+40
7.75862 1.14111e+40
8.27586 1.05931e+40
8.79310 9.88245e+39
9.31034 9.68662e+39
9.82759 8.72749e+39
10.34483 7.86334e+39
10.86207 7.08474e+39
11.37931 6.38324e+39
11.89655 5.75120e+39
12.41379 5.18174e+39
12.93103 4.66867e+39
13.44828 4.20640e+39
13.96552 3.78990e+39
14.48276 3.41464e+39
15.00000 3.07654e+39
