# t[days] Lbol[erg/s]
1.22449 9.54656e+41
1.42857 9.54656e+41
1.63265 9.23697e+41
1.83673 8.91679e+41
2.04082 8.39375e+41
2.24490 7.97331e+41
2.44898 7.38342e+41
2.65306 6.79095e+41
2.85714 6.31701e+41
3.06122 5.83624e+41
3.26531 5.27568e+41
3.46939 4.93970e+41
3.67347 4.50103e+41
3.87755 4.20495e+41
4.08163 3.83249e+41
4.28571 3.56018e+41
4.48980 3.29999e+41
4.69388 3.01011e+41
4.89796 2.81501e+41
5.10204 2.58446e+41
5.30612 2.39234e+41
5.51020 2.24463e+41
5.71429 2.07374e+41
5.91837 1.90007e+41
