# t[days] u g r i z y J H K
1.22449 -12.154 -13.367 -13.849 -14.327 -14.656 -14.601 -14.561 -14.294 -13.848 
1.42857 -12.460 -13.367 -13.849 -14.327 -14.656 -14.601 -14.561 -14.376 -14.031 
1.63265 -12.786 -13.185 -13.728 -14.209 -14.584 -14.496 -14.455 -14.335 -14.031 
1.83673 -12.864 -13.013 -13.570 -14.090 -14.439 -14.445 -14.421 -14.335 -14.031 
2.04082 -12.864 -12.921 -13.538 -14.046 -14.315 -14.416 -14.410 -14.330 -14.074 
2.24490 -12.615 -12.852 -13.366 -13.957 -14.310 -14.380 -14.410 -14.285 -14.074 
2.44898 -12.364 -12.765 -13.263 -13.881 -14.203 -14.326 -14.381 -14.330 -14.185 
2.65306 -12.210 -12.679 -13.199 -13.785 -14.161 -14.278 -14.363 -14.300 -14.185 
2.85714 -12.102 -12.606 -13.177 -13.768 -14.161 -14.245 -14.330 -14.300 -14.185 
3.06122 -11.991 -12.523 -13.081 -13.750 -14.157 -14.210 -14.330 -14.300 -14.177 
3.26531 -11.845 -12.412 -12.978 -13.609 -14.070 -14.205 -14.330 -14.286 -14.202 
3.46939 -11.695 -12.336 -12.886 -13.582 -14.038 -14.148 -14.252 -14.322 -14.272 
3.67347 -11.548 -12.195 -12.802 -13.484 -13.972 -14.136 -14.252 -14.357 -14.272 
3.87755 -11.392 -12.093 -12.731 -13.481 -13.971 -14.094 -14.252 -14.396 -14.304 
4.08163 -11.233 -11.965 -12.681 -13.361 -13.942 -14.094 -14.258 -14.396 -14.273 
4.28571 -11.073 -11.874 -12.587 -13.358 -13.871 -14.103 -14.301 -14.396 -14.361 
4.48980 -10.912 -11.761 -12.474 -13.309 -13.859 -14.103 -14.301 -14.440 -14.379 
4.69388 -10.749 -11.652 -12.389 -13.296 -13.837 -14.085 -14.289 -14.440 -14.379 
4.89796 -10.576 -11.535 -12.341 -13.159 -13.815 -14.040 -14.286 -14.435 -14.385 
5.10204 -10.408 -11.403 -12.257 -13.133 -13.745 -14.009 -14.278 -14.415 -14.457 
5.30612 -10.241 -11.271 -12.095 -13.094 -13.723 -13.985 -14.275 -14.415 -14.473 
5.51020 -10.066 -11.158 -12.092 -13.007 -13.672 -13.985 -14.265 -14.415 -14.473 
5.71429 -9.896 -11.021 -11.969 -12.984 -13.631 -13.927 -14.265 -14.435 -14.495 
5.91837 -9.707 -10.921 -11.874 -12.935 -13.610 -13.872 -14.245 -14.435 -14.469 
