# t[days] Lbol[erg/s]
1.22449 5.36531e+41
1.42857 5.36531e+41
1.63265 5.31831e+41
1.83673 5.31831e+41
2.04082 5.65417e+41
2.24490 5.78607e+41
2.44898 5.87570e+41
2.65306 5.88442e+41
2.85714 5.96194e+41
3.06122 6.01803e+41
3.26531 6.04683e+41
3.46939 6.04683e+41
3.67347 6.01658e+41
3.87755 5.86191e+41
4.08163 5.78387e+41
4.28571 5.67885e+41
4.48980 5.50162e+41
4.69388 5.35771e+41
4.89796 5.29042e+41
5.10204 5.03883e+41
5.30612 4.90562e+41
5.51020 4.72083e+41
5.71429 4.57481e+41
5.91837 4.38560e+41
