# t[days] u g r i z y J H K
1.22449 -12.088 -12.732 -13.405 -13.784 -13.896 -13.869 -13.916 -13.974 -13.933 
1.42857 -12.088 -12.732 -13.405 -13.784 -13.906 -13.919 -13.929 -14.009 -13.933 
1.63265 -11.678 -12.497 -13.308 -13.724 -13.906 -13.907 -14.032 -14.045 -13.949 
1.83673 -11.404 -12.248 -13.151 -13.698 -13.847 -13.915 -14.032 -14.074 -13.976 
2.04082 -11.109 -12.028 -13.058 -13.554 -13.800 -13.907 -14.066 -14.148 -14.010 
2.24490 -10.781 -11.875 -12.852 -13.510 -13.764 -13.885 -14.005 -14.162 -14.133 
2.44898 -10.458 -11.599 -12.680 -13.414 -13.705 -13.818 -14.005 -14.162 -14.198 
2.65306 -10.123 -11.360 -12.536 -13.345 -13.642 -13.759 -14.005 -14.226 -14.249 
2.85714 -9.775 -11.147 -12.357 -13.243 -13.550 -13.749 -13.990 -14.155 -14.249 
3.06122 -9.469 -10.872 -12.202 -13.146 -13.465 -13.588 -14.004 -14.175 -14.255 
3.26531 -9.163 -10.732 -12.080 -13.073 -13.405 -13.582 -13.955 -14.175 -14.290 
3.46939 -8.799 -10.417 -11.939 -12.868 -13.254 -13.538 -13.936 -14.175 -14.290 
3.67347 -8.501 -10.169 -11.839 -12.860 -13.239 -13.473 -13.876 -14.133 -14.231 
3.87755 -8.115 -9.957 -11.471 -12.619 -13.092 -13.293 -13.764 -14.079 -14.204 
4.08163 -7.814 -9.774 -11.428 -12.504 -12.946 -13.228 -13.741 -14.055 -14.171 
4.28571 -7.504 -9.532 -11.314 -12.418 -12.846 -13.134 -13.642 -13.957 -14.171 
4.48980 -7.128 -9.244 -10.993 -12.270 -12.831 -12.988 -13.614 -13.947 -14.095 
4.69388 -6.791 -8.944 -10.827 -12.113 -12.612 -12.958 -13.525 -13.905 -14.095 
4.89796 -6.520 -8.690 -10.731 -11.956 -12.553 -12.848 -13.505 -13.854 -14.095 
5.10204 -6.142 -8.600 -10.570 -11.854 -12.493 -12.802 -13.422 -13.827 -14.073 
5.30612 -5.797 -8.142 -10.344 -11.736 -12.437 -12.705 -13.362 -13.779 -14.004 
5.51020 -5.520 -7.989 -10.316 -11.528 -12.191 -12.574 -13.247 -13.707 -13.988 
5.71429 -5.222 -7.857 -9.975 -11.486 -12.067 -12.489 -13.166 -13.655 -13.949 
5.91837 -4.855 -7.524 -9.745 -11.184 -12.020 -12.455 -13.161 -13.646 -13.925 
