# t[days] Lbol[erg/s]
1.22449 6.02318e+41
1.42857 6.08763e+41
1.63265 6.08763e+41
1.83673 6.16297e+41
2.04082 6.16297e+41
2.24490 6.10626e+41
2.44898 6.00394e+41
2.65306 5.88233e+41
2.85714 5.68442e+41
3.06122 5.54752e+41
3.26531 5.27846e+41
3.46939 5.05910e+41
3.67347 4.85333e+41
3.87755 4.62377e+41
4.08163 4.39574e+41
4.28571 4.16715e+41
4.48980 3.94037e+41
4.69388 3.70620e+41
4.89796 3.57099e+41
5.10204 3.37659e+41
5.30612 3.19551e+41
5.51020 2.99654e+41
5.71429 2.81779e+41
5.91837 2.69076e+41
