# t[days] u g r i z y J H K
1.22449 -12.587 -14.014 -15.093 -15.698 -16.008 -16.043 -15.936 -15.670 -15.275 
1.42857 -12.587 -14.014 -15.093 -15.698 -16.008 -16.057 -16.007 -15.828 -15.411 
1.63265 -12.292 -13.938 -15.020 -15.687 -16.008 -16.163 -16.044 -15.842 -15.553 
1.83673 -12.038 -13.743 -14.936 -15.683 -16.008 -16.179 -16.083 -15.948 -15.694 
2.04082 -11.810 -13.611 -14.924 -15.674 -16.073 -16.189 -16.199 -16.061 -15.821 
2.24490 -11.598 -13.498 -14.821 -15.666 -16.073 -16.256 -16.259 -16.166 -15.937 
2.44898 -11.306 -13.328 -14.791 -15.639 -16.075 -16.256 -16.299 -16.226 -16.034 
2.65306 -11.040 -13.213 -14.681 -15.587 -16.048 -16.256 -16.339 -16.247 -16.034 
2.85714 -10.771 -13.053 -14.604 -15.579 -16.040 -16.249 -16.355 -16.317 -16.035 
3.06122 -10.547 -12.941 -14.499 -15.487 -16.029 -16.246 -16.357 -16.320 -16.148 
3.26531 -10.279 -12.755 -14.436 -15.466 -16.001 -16.237 -16.368 -16.363 -16.174 
3.46939 -10.026 -12.689 -14.383 -15.393 -15.935 -16.164 -16.371 -16.376 -16.239 
3.67347 -9.726 -12.491 -14.258 -15.308 -15.887 -16.148 -16.371 -16.376 -16.245 
3.87755 -9.532 -12.324 -14.108 -15.213 -15.786 -16.071 -16.323 -16.374 -16.247 
4.08163 -9.186 -12.188 -14.021 -15.109 -15.722 -16.025 -16.293 -16.367 -16.250 
4.28571 -8.979 -12.064 -13.898 -15.044 -15.675 -15.969 -16.261 -16.367 -16.285 
4.48980 -8.734 -11.886 -13.782 -14.919 -15.599 -15.909 -16.243 -16.351 -16.285 
4.69388 -8.314 -11.616 -13.617 -14.834 -15.525 -15.809 -16.182 -16.332 -16.288 
4.89796 -8.050 -11.531 -13.484 -14.721 -15.420 -15.771 -16.142 -16.309 -16.274 
5.10204 -7.878 -11.310 -13.294 -14.599 -15.327 -15.683 -16.088 -16.264 -16.274 
5.30612 -7.672 -11.084 -13.181 -14.488 -15.244 -15.629 -16.036 -16.249 -16.230 
5.51020 -7.566 -10.957 -13.044 -14.401 -15.137 -15.530 -15.985 -16.228 -16.230 
5.71429 -7.203 -10.757 -12.890 -14.270 -15.046 -15.453 -15.944 -16.170 -16.207 
5.91837 -6.793 -10.527 -12.688 -14.165 -14.951 -15.364 -15.884 -16.150 -16.188 
