# t[days] u g r i z y J H K
1.22449 -11.757 -12.467 -13.277 -13.778 -13.876 -13.899 -13.942 -13.589 -13.314 
1.42857 -11.757 -12.467 -13.277 -13.783 -14.095 -14.088 -14.007 -13.767 -13.574 
1.63265 -11.462 -12.313 -13.128 -13.815 -14.170 -14.205 -14.104 -13.875 -13.732 
1.83673 -11.162 -12.119 -13.126 -13.815 -14.222 -14.285 -14.220 -14.138 -13.920 
2.04082 -10.832 -11.939 -13.054 -13.814 -14.237 -14.318 -14.324 -14.214 -13.970 
2.24490 -10.520 -11.767 -13.010 -13.809 -14.237 -14.343 -14.379 -14.278 -14.064 
2.44898 -10.182 -11.616 -12.902 -13.778 -14.217 -14.363 -14.410 -14.381 -14.153 
2.65306 -9.851 -11.464 -12.818 -13.749 -14.213 -14.377 -14.440 -14.483 -14.257 
2.85714 -9.544 -11.214 -12.722 -13.699 -14.210 -14.377 -14.472 -14.490 -14.369 
3.06122 -9.241 -11.072 -12.605 -13.631 -14.199 -14.362 -14.485 -14.518 -14.393 
3.26531 -8.894 -10.890 -12.484 -13.562 -14.113 -14.346 -14.504 -14.526 -14.445 
3.46939 -8.594 -10.675 -12.371 -13.489 -14.075 -14.295 -14.485 -14.541 -14.460 
3.67347 -8.256 -10.529 -12.249 -13.389 -14.015 -14.265 -14.455 -14.541 -14.503 
3.87755 -7.934 -10.365 -12.152 -13.265 -13.918 -14.184 -14.453 -14.519 -14.509 
4.08163 -7.564 -10.113 -11.966 -13.220 -13.905 -14.157 -14.395 -14.519 -14.514 
4.28571 -7.265 -9.944 -11.847 -13.046 -13.746 -14.113 -14.375 -14.515 -14.531 
4.48980 -6.980 -9.683 -11.700 -12.963 -13.697 -14.001 -14.333 -14.506 -14.531 
4.69388 -6.677 -9.517 -11.544 -12.865 -13.626 -13.911 -14.267 -14.479 -14.498 
4.89796 -6.523 -9.279 -11.434 -12.754 -13.473 -13.843 -14.266 -14.437 -14.478 
5.10204 -5.997 -9.179 -11.316 -12.645 -13.417 -13.743 -14.192 -14.435 -14.458 
5.30612 -5.616 -8.876 -11.126 -12.525 -13.305 -13.634 -14.113 -14.385 -14.431 
5.51020 -5.403 -8.737 -10.965 -12.381 -13.221 -13.564 -14.068 -14.345 -14.425 
5.71429 -4.923 -8.509 -10.821 -12.273 -13.100 -13.510 -14.016 -14.298 -14.396 
5.91837 -4.834 -8.256 -10.631 -12.139 -12.990 -13.351 -13.947 -14.281 -14.395 
