# t[days] Lbol[erg/s]
1.22449 5.17217e+40
1.42857 5.17217e+40
1.63265 4.78201e+40
1.83673 4.42228e+40
2.04082 4.00061e+40
2.24490 3.81532e+40
2.44898 3.52279e+40
2.65306 3.26923e+40
2.85714 3.10346e+40
3.06122 2.88454e+40
3.26531 2.74393e+40
3.46939 2.55987e+40
3.67347 2.42993e+40
3.87755 2.30374e+40
4.08163 2.12094e+40
4.28571 1.95169e+40
4.48980 1.92473e+40
4.69388 1.77235e+40
4.89796 1.71600e+40
5.10204 1.55880e+40
5.30612 1.47305e+40
5.51020 1.33146e+40
5.71429 1.25512e+40
5.91837 1.19251e+40
