# t[days] Lbol[erg/s]
1.22449 1.04235e+41
1.42857 1.04235e+41
1.63265 9.56066e+40
1.83673 9.17078e+40
2.04082 8.63651e+40
2.24490 8.34598e+40
2.44898 8.28889e+40
2.65306 8.06838e+40
2.85714 7.86446e+40
3.06122 7.73566e+40
3.26531 7.53821e+40
3.46939 7.49711e+40
3.67347 7.45016e+40
3.87755 7.25080e+40
4.08163 7.20340e+40
4.28571 7.13164e+40
4.48980 7.10413e+40
4.69388 6.89282e+40
4.89796 6.67466e+40
5.10204 6.48041e+40
5.30612 6.44097e+40
5.51020 6.24965e+40
5.71429 6.02327e+40
5.91837 5.87120e+40
