# t[days] Lbol[erg/s]
1.22449 1.39547e+41
1.42857 1.39547e+41
1.63265 1.35778e+41
1.83673 1.32692e+41
2.04082 1.26000e+41
2.24490 1.20338e+41
2.44898 1.12079e+41
2.65306 1.08071e+41
2.85714 1.02394e+41
3.06122 9.58138e+40
3.26531 8.93989e+40
3.46939 8.32473e+40
3.67347 7.82304e+40
3.87755 7.50569e+40
4.08163 6.96045e+40
4.28571 6.51234e+40
4.48980 6.08600e+40
4.69388 5.80762e+40
4.89796 5.45676e+40
5.10204 5.06223e+40
5.30612 4.80366e+40
5.51020 4.42217e+40
5.71429 4.19535e+40
5.91837 3.91355e+40
