# t[days] u g r i z y J H K
1.22449 -12.462 -13.325 -14.243 -14.828 -15.020 -14.954 -15.040 -14.923 -14.414 
1.42857 -12.462 -13.325 -14.243 -14.828 -15.020 -15.107 -15.042 -14.923 -14.723 
1.63265 -12.058 -13.171 -14.161 -14.763 -14.977 -15.090 -15.082 -14.970 -14.732 
1.83673 -11.756 -13.003 -14.072 -14.750 -14.977 -15.107 -15.108 -15.007 -14.992 
2.04082 -11.534 -12.790 -13.960 -14.698 -15.034 -15.140 -15.164 -15.188 -14.997 
2.24490 -11.277 -12.612 -13.886 -14.694 -15.034 -15.153 -15.199 -15.280 -15.079 
2.44898 -10.962 -12.450 -13.807 -14.615 -15.034 -15.153 -15.251 -15.290 -15.177 
2.65306 -10.671 -12.257 -13.671 -14.581 -15.006 -15.153 -15.294 -15.360 -15.199 
2.85714 -10.350 -12.039 -13.575 -14.525 -14.977 -15.146 -15.294 -15.360 -15.217 
3.06122 -10.066 -11.926 -13.428 -14.420 -14.927 -15.108 -15.294 -15.367 -15.278 
3.26531 -9.755 -11.722 -13.336 -14.384 -14.873 -15.058 -15.285 -15.363 -15.337 
3.46939 -9.468 -11.561 -13.259 -14.291 -14.777 -15.002 -15.285 -15.367 -15.373 
3.67347 -9.281 -11.313 -13.139 -14.199 -14.746 -14.980 -15.284 -15.363 -15.377 
3.87755 -8.854 -11.138 -12.957 -14.064 -14.623 -14.888 -15.251 -15.355 -15.373 
4.08163 -8.627 -10.975 -12.810 -14.012 -14.557 -14.830 -15.192 -15.355 -15.331 
4.28571 -8.282 -10.877 -12.725 -13.870 -14.487 -14.784 -15.150 -15.365 -15.331 
4.48980 -7.904 -10.608 -12.605 -13.786 -14.444 -14.697 -15.121 -15.365 -15.372 
4.69388 -7.667 -10.353 -12.356 -13.645 -14.346 -14.651 -15.077 -15.269 -15.372 
4.89796 -7.532 -10.238 -12.217 -13.577 -14.207 -14.610 -14.957 -15.268 -15.335 
5.10204 -7.240 -10.048 -12.059 -13.419 -14.148 -14.442 -14.948 -15.226 -15.312 
5.30612 -6.806 -9.899 -11.927 -13.328 -14.065 -14.407 -14.891 -15.217 -15.299 
5.51020 -6.797 -9.588 -11.781 -13.192 -13.945 -14.305 -14.873 -15.157 -15.270 
5.71429 -6.167 -9.413 -11.605 -13.077 -13.854 -14.240 -14.781 -15.143 -15.265 
5.91837 -5.960 -9.191 -11.478 -12.946 -13.756 -14.133 -14.738 -15.072 -15.214 
