# t[days] Lbol[erg/s]
1.22449 4.74210e+41
1.42857 4.74210e+41
1.63265 4.42701e+41
1.83673 4.04707e+41
2.04082 3.72498e+41
2.24490 3.37551e+41
2.44898 3.06424e+41
2.65306 2.82545e+41
2.85714 2.55202e+41
3.06122 2.31784e+41
3.26531 2.11742e+41
3.46939 1.95028e+41
3.67347 1.78114e+41
3.87755 1.60965e+41
4.08163 1.49832e+41
4.28571 1.37798e+41
4.48980 1.28190e+41
4.69388 1.17661e+41
4.89796 1.10400e+41
5.10204 1.00454e+41
5.30612 9.41109e+40
5.51020 8.68909e+40
5.71429 8.09975e+40
5.91837 7.55455e+40
