# t[days] u g r i z y J H K
1.22449 -13.186 -13.427 -13.936 -14.360 -14.567 -14.557 -14.363 -14.079 -13.800 
1.42857 -13.186 -13.427 -13.936 -14.360 -14.567 -14.557 -14.457 -14.169 -13.888 
1.63265 -13.058 -13.291 -13.791 -14.239 -14.500 -14.457 -14.446 -14.219 -14.047 
1.83673 -12.768 -13.188 -13.739 -14.210 -14.440 -14.457 -14.446 -14.237 -14.166 
2.04082 -12.607 -13.098 -13.665 -14.147 -14.405 -14.452 -14.446 -14.297 -14.174 
2.24490 -12.464 -12.987 -13.523 -14.050 -14.405 -14.436 -14.460 -14.311 -14.175 
2.44898 -12.296 -12.839 -13.432 -14.040 -14.371 -14.436 -14.512 -14.405 -14.318 
2.65306 -12.113 -12.734 -13.381 -14.028 -14.427 -14.486 -14.533 -14.472 -14.359 
2.85714 -11.912 -12.598 -13.282 -13.998 -14.367 -14.486 -14.612 -14.554 -14.411 
3.06122 -11.726 -12.460 -13.171 -13.915 -14.391 -14.498 -14.639 -14.592 -14.447 
3.26531 -11.530 -12.346 -13.118 -13.870 -14.333 -14.467 -14.646 -14.661 -14.468 
3.46939 -11.333 -12.223 -13.078 -13.831 -14.333 -14.467 -14.647 -14.686 -14.515 
3.67347 -11.124 -12.044 -12.930 -13.750 -14.288 -14.443 -14.647 -14.703 -14.548 
3.87755 -10.900 -11.897 -12.850 -13.697 -14.273 -14.439 -14.647 -14.761 -14.668 
4.08163 -10.712 -11.739 -12.698 -13.685 -14.251 -14.433 -14.679 -14.761 -14.673 
4.28571 -10.494 -11.604 -12.672 -13.667 -14.229 -14.428 -14.688 -14.766 -14.754 
4.48980 -10.268 -11.426 -12.557 -13.614 -14.191 -14.399 -14.679 -14.795 -14.780 
4.69388 -10.068 -11.296 -12.479 -13.503 -14.118 -14.339 -14.676 -14.817 -14.780 
4.89796 -9.846 -11.132 -12.336 -13.453 -14.057 -14.339 -14.649 -14.817 -14.817 
5.10204 -9.619 -10.953 -12.298 -13.380 -14.035 -14.310 -14.634 -14.831 -14.813 
5.30612 -9.412 -10.830 -12.128 -13.306 -13.994 -14.261 -14.623 -14.837 -14.817 
5.51020 -9.187 -10.661 -12.077 -13.227 -13.927 -14.235 -14.622 -14.831 -14.813 
5.71429 -8.971 -10.520 -11.957 -13.169 -13.899 -14.227 -14.616 -14.827 -14.808 
5.91837 -8.760 -10.327 -11.846 -13.103 -13.845 -14.163 -14.585 -14.801 -14.796 
