# t[days] Lbol[erg/s]
1.22449 4.80379e+40
1.42857 5.04089e+40
1.63265 5.18329e+40
1.83673 5.37020e+40
2.04082 5.46311e+40
2.24490 5.54397e+40
2.44898 5.59492e+40
2.65306 5.59517e+40
2.85714 5.59517e+40
3.06122 5.50763e+40
3.26531 5.35534e+40
3.46939 5.12438e+40
3.67347 4.94547e+40
3.87755 4.72784e+40
4.08163 4.51657e+40
4.28571 4.29419e+40
4.48980 4.08421e+40
4.69388 3.82277e+40
4.89796 3.64414e+40
5.10204 3.41952e+40
5.30612 3.17242e+40
5.51020 2.99074e+40
5.71429 2.80963e+40
5.91837 2.66433e+40
