# t[days] u g r i z y J H K
1.22449 -13.042 -13.190 -13.552 -13.898 -13.901 -13.889 -13.838 -13.423 -13.570 
1.42857 -13.042 -13.190 -13.552 -13.898 -13.901 -13.889 -13.838 -13.513 -13.632 
1.63265 -12.711 -13.053 -13.457 -13.723 -13.894 -13.832 -13.853 -13.686 -13.632 
1.83673 -12.535 -12.956 -13.347 -13.666 -13.894 -13.832 -13.888 -13.866 -13.789 
2.04082 -12.406 -12.845 -13.301 -13.666 -13.907 -13.897 -13.919 -13.871 -13.790 
2.24490 -12.219 -12.710 -13.183 -13.624 -13.907 -13.897 -14.022 -13.889 -13.815 
2.44898 -12.002 -12.589 -13.087 -13.621 -13.874 -13.971 -14.028 -14.040 -13.931 
2.65306 -11.802 -12.471 -13.020 -13.580 -13.867 -13.955 -14.038 -14.052 -13.947 
2.85714 -11.593 -12.296 -12.884 -13.518 -13.865 -13.955 -14.063 -14.110 -13.962 
3.06122 -11.379 -12.129 -12.809 -13.497 -13.799 -13.927 -14.090 -14.107 -14.024 
3.26531 -11.168 -11.976 -12.723 -13.402 -13.739 -13.881 -14.090 -14.115 -14.061 
3.46939 -10.936 -11.787 -12.567 -13.324 -13.739 -13.881 -14.047 -14.115 -14.138 
3.67347 -10.705 -11.639 -12.442 -13.284 -13.739 -13.840 -14.047 -14.212 -14.138 
3.87755 -10.496 -11.490 -12.388 -13.242 -13.706 -13.815 -14.079 -14.212 -14.182 
4.08163 -10.257 -11.294 -12.226 -13.107 -13.625 -13.808 -14.079 -14.232 -14.237 
4.28571 -10.036 -11.120 -12.163 -13.086 -13.591 -13.806 -14.081 -14.245 -14.238 
4.48980 -9.792 -10.925 -12.026 -13.004 -13.519 -13.765 -14.077 -14.245 -14.306 
4.69388 -9.562 -10.785 -11.898 -12.841 -13.486 -13.699 -14.017 -14.245 -14.306 
4.89796 -9.340 -10.596 -11.744 -12.807 -13.429 -13.593 -14.017 -14.251 -14.306 
5.10204 -9.099 -10.460 -11.643 -12.735 -13.355 -13.572 -14.008 -14.251 -14.306 
5.30612 -8.871 -10.248 -11.475 -12.667 -13.322 -13.558 -14.008 -14.247 -14.306 
5.51020 -8.622 -10.124 -11.420 -12.616 -13.236 -13.524 -13.927 -14.191 -14.267 
5.71429 -8.406 -9.943 -11.331 -12.477 -13.215 -13.462 -13.906 -14.191 -14.266 
5.91837 -8.154 -9.769 -11.257 -12.407 -13.094 -13.427 -13.884 -14.158 -14.237 
