# t[days] u g r i z y J H K
1.22449 -9.888 -12.428 -13.777 -14.445 -14.818 -15.010 -15.143 -15.150 -15.015 
1.42857 -9.888 -12.428 -13.777 -14.445 -14.818 -15.010 -15.143 -15.150 -15.015 
1.63265 -9.084 -11.875 -13.365 -14.147 -14.549 -14.697 -14.977 -15.012 -14.966 
1.83673 -8.453 -11.419 -12.912 -13.818 -14.243 -14.494 -14.789 -14.928 -14.902 
2.04082 -7.517 -10.827 -12.555 -13.501 -13.987 -14.198 -14.618 -14.818 -14.865 
2.24490 -6.944 -10.408 -12.122 -13.169 -13.687 -13.946 -14.417 -14.678 -14.733 
2.44898 -5.918 -9.857 -11.726 -12.878 -13.406 -13.711 -14.234 -14.613 -14.672 
2.65306 -5.477 -9.233 -11.392 -12.556 -13.142 -13.491 -14.031 -14.457 -14.639 
2.85714 -5.102 -8.849 -10.973 -12.222 -12.845 -13.223 -13.875 -14.352 -14.581 
3.06122 -4.247 -8.254 -10.601 -11.871 -12.582 -12.960 -13.641 -14.205 -14.496 
3.26531 -3.776 -7.768 -10.236 -11.533 -12.295 -12.682 -13.447 -14.071 -14.422 
3.46939 -2.278 -7.289 -9.850 -11.220 -12.022 -12.423 -13.278 -13.948 -14.339 
3.67347 -1.097 -6.990 -9.539 -10.865 -11.730 -12.205 -13.106 -13.785 -14.261 
3.87755 -0.615 -6.590 -9.162 -10.697 -11.448 -11.935 -12.863 -13.689 -14.091 
4.08163 -0.615 -5.988 -8.759 -10.279 -11.159 -11.601 -12.666 -13.559 -14.023 
4.28571 -0.652 -5.943 -8.218 -10.142 -10.853 -11.319 -12.521 -13.368 -13.938 
4.48980 -0.652 -5.374 -8.109 -9.785 -10.565 -11.223 -12.281 -13.272 -13.859 
4.69388 -0.365 -4.842 -7.915 -9.407 -10.352 -10.790 -12.059 -13.135 -13.767 
4.89796 2.782 -4.619 -7.307 -9.117 -10.029 -10.576 -11.842 -12.970 -13.645 
5.10204 3.388 -3.930 -7.284 -8.731 -9.899 -10.412 -11.687 -12.855 -13.571 
5.30612 3.994 -3.861 -6.932 -8.688 -9.568 -10.026 -11.478 -12.675 -13.429 
5.51020 4.600 -2.549 -6.134 -8.328 -9.137 -9.873 -11.202 -12.540 -13.304 
5.71429 5.206 -1.737 -6.010 -7.937 -8.972 -9.578 -10.959 -12.337 -13.193 
5.91837 5.206 -1.460 -5.887 -7.607 -8.780 -9.445 -10.844 -12.147 -13.085 
