# t[days] Lbol[erg/s]
1.22449 6.86721e+41
1.42857 6.96729e+41
1.63265 7.20964e+41
1.83673 7.20964e+41
2.04082 7.07677e+41
2.24490 7.03918e+41
2.44898 6.89134e+41
2.65306 6.75584e+41
2.85714 6.47277e+41
3.06122 6.22022e+41
3.26531 5.95948e+41
3.46939 5.68880e+41
3.67347 5.41595e+41
3.87755 5.07992e+41
4.08163 4.78287e+41
4.28571 4.52055e+41
4.48980 4.27055e+41
4.69388 4.05089e+41
4.89796 3.79438e+41
5.10204 3.55847e+41
5.30612 3.37694e+41
5.51020 3.15542e+41
5.71429 2.96732e+41
5.91837 2.76306e+41
