# t[days] Lbol[erg/s]
1.22449 1.06792e+41
1.42857 1.08389e+41
1.63265 1.08389e+41
1.83673 1.07829e+41
2.04082 1.02227e+41
2.24490 1.01108e+41
2.44898 9.59621e+40
2.65306 9.24690e+40
2.85714 8.66961e+40
3.06122 8.31810e+40
3.26531 7.87944e+40
3.46939 7.31484e+40
3.67347 6.80106e+40
3.87755 6.40934e+40
4.08163 6.06058e+40
4.28571 5.62193e+40
4.48980 5.32216e+40
4.69388 5.00042e+40
4.89796 4.68099e+40
5.10204 4.42903e+40
5.30612 4.13377e+40
5.51020 3.85898e+40
5.71429 3.68373e+40
5.91837 3.43651e+40
