# t[days] Lbol[erg/s]
1.22449 1.63936e+41
1.42857 1.63936e+41
1.63265 1.49966e+41
1.83673 1.42207e+41
2.04082 1.39385e+41
2.24490 1.38732e+41
2.44898 1.31817e+41
2.65306 1.24539e+41
2.85714 1.18059e+41
3.06122 1.11594e+41
3.26531 1.08385e+41
3.46939 1.04494e+41
3.67347 1.01863e+41
3.87755 1.00213e+41
4.08163 9.53724e+40
4.28571 9.33044e+40
4.48980 9.09006e+40
4.69388 8.91617e+40
4.89796 8.69943e+40
5.10204 8.66853e+40
5.30612 8.45265e+40
5.51020 8.21938e+40
5.71429 8.17837e+40
5.91837 7.93850e+40
