# t[days] Lbol[erg/s]
1.22449 6.63984e+41
1.42857 6.63984e+41
1.63265 5.80658e+41
1.83673 4.98920e+41
2.04082 4.29801e+41
2.24490 3.72283e+41
2.44898 3.22458e+41
2.65306 2.80855e+41
2.85714 2.51173e+41
3.06122 2.21234e+41
3.26531 1.97247e+41
3.46939 1.77599e+41
3.67347 1.59417e+41
3.87755 1.45726e+41
4.08163 1.32878e+41
4.28571 1.22464e+41
4.48980 1.10648e+41
4.69388 1.02526e+41
4.89796 9.29596e+40
5.10204 8.68623e+40
5.30612 8.00493e+40
5.51020 7.34195e+40
5.71429 6.89427e+40
5.91837 6.37243e+40
