# t[days] Lbol[erg/s]
1.22449 9.19798e+40
1.42857 9.19798e+40
1.63265 8.40274e+40
1.83673 7.55384e+40
2.04082 6.79050e+40
2.24490 6.11477e+40
2.44898 5.59029e+40
2.65306 5.09696e+40
2.85714 4.63923e+40
3.06122 4.27651e+40
3.26531 3.96196e+40
3.46939 3.58861e+40
3.67347 3.39822e+40
3.87755 3.12647e+40
4.08163 2.93056e+40
4.28571 2.72305e+40
4.48980 2.51696e+40
4.69388 2.36753e+40
4.89796 2.22392e+40
5.10204 2.08104e+40
5.30612 1.91543e+40
5.51020 1.81758e+40
5.71429 1.65879e+40
5.91837 1.57155e+40
