# t[days] u g r i z y J H K
1.22449 -12.129 -13.495 -14.051 -14.585 -14.816 -14.800 -14.708 -14.647 -14.064 
1.42857 -12.272 -13.495 -14.051 -14.585 -14.816 -14.800 -14.708 -14.647 -14.163 
1.63265 -12.667 -13.435 -13.849 -14.377 -14.631 -14.728 -14.676 -14.390 -14.316 
1.83673 -12.926 -13.208 -13.647 -14.230 -14.506 -14.667 -14.578 -14.390 -14.163 
2.04082 -12.938 -13.066 -13.580 -14.166 -14.492 -14.577 -14.512 -14.436 -14.190 
2.24490 -12.938 -13.005 -13.533 -14.068 -14.455 -14.548 -14.504 -14.436 -14.190 
2.44898 -12.683 -12.890 -13.406 -13.942 -14.366 -14.479 -14.488 -14.376 -14.254 
2.65306 -12.428 -12.827 -13.258 -13.853 -14.303 -14.352 -14.459 -14.373 -14.325 
2.85714 -12.266 -12.755 -13.231 -13.838 -14.245 -14.278 -14.439 -14.376 -14.254 
3.06122 -12.167 -12.659 -13.179 -13.733 -14.223 -14.332 -14.312 -14.427 -14.271 
3.26531 -12.073 -12.603 -13.126 -13.725 -14.144 -14.241 -14.357 -14.458 -14.239 
3.46939 -11.945 -12.481 -13.007 -13.615 -14.065 -14.241 -14.342 -14.458 -14.271 
3.67347 -11.807 -12.401 -12.955 -13.596 -14.003 -14.221 -14.342 -14.464 -14.381 
3.87755 -11.662 -12.317 -12.888 -13.529 -14.003 -14.153 -14.335 -14.433 -14.381 
4.08163 -11.515 -12.205 -12.783 -13.481 -13.969 -14.141 -14.325 -14.433 -14.381 
4.28571 -11.366 -12.105 -12.730 -13.444 -13.938 -14.141 -14.325 -14.430 -14.373 
4.48980 -11.211 -12.005 -12.649 -13.390 -13.904 -14.054 -14.300 -14.430 -14.393 
4.69388 -11.055 -11.877 -12.556 -13.314 -13.895 -14.054 -14.325 -14.443 -14.393 
4.89796 -10.898 -11.764 -12.463 -13.263 -13.879 -14.040 -14.342 -14.443 -14.404 
5.10204 -10.739 -11.672 -12.411 -13.243 -13.755 -14.040 -14.342 -14.433 -14.476 
5.30612 -10.581 -11.542 -12.325 -13.122 -13.724 -13.984 -14.259 -14.433 -14.476 
5.51020 -10.417 -11.427 -12.197 -13.078 -13.713 -13.980 -14.256 -14.439 -14.490 
5.71429 -10.253 -11.315 -12.155 -13.038 -13.658 -13.980 -14.228 -14.504 -14.469 
5.91837 -10.086 -11.181 -12.068 -12.984 -13.629 -13.895 -14.210 -14.504 -14.462 
