# t[days] Lbol[erg/s]
1.22449 1.06312e+41
1.42857 1.06312e+41
1.63265 9.94169e+40
1.83673 9.46500e+40
2.04082 8.94652e+40
2.24490 8.25307e+40
2.44898 7.92302e+40
2.65306 7.28995e+40
2.85714 6.86143e+40
3.06122 6.43180e+40
3.26531 6.18595e+40
3.46939 5.86624e+40
3.67347 5.43707e+40
3.87755 5.19560e+40
4.08163 4.76277e+40
4.28571 4.50277e+40
4.48980 4.26072e+40
4.69388 3.78542e+40
4.89796 3.73114e+40
5.10204 3.58862e+40
5.30612 3.19022e+40
5.51020 3.04434e+40
5.71429 2.85020e+40
5.91837 2.63037e+40
