# t[days] Lbol[erg/s]
1.22449 1.92979e+41
1.42857 1.92979e+41
1.63265 1.86262e+41
1.83673 1.81025e+41
2.04082 1.80133e+41
2.24490 1.76602e+41
2.44898 1.75909e+41
2.65306 1.75909e+41
2.85714 1.76836e+41
3.06122 1.82998e+41
3.26531 1.85136e+41
3.46939 1.86700e+41
3.67347 1.88316e+41
3.87755 1.89302e+41
4.08163 1.89302e+41
4.28571 1.89148e+41
4.48980 1.88718e+41
4.69388 1.88608e+41
4.89796 1.88608e+41
5.10204 1.88522e+41
5.30612 1.87564e+41
5.51020 1.85131e+41
5.71429 1.82990e+41
5.91837 1.78956e+41
