# t[days] u g r i z y J H K
1.22449 -12.218 -14.210 -15.314 -15.968 -16.199 -16.222 -16.230 -16.049 -15.756 
1.42857 -12.218 -14.210 -15.314 -15.968 -16.199 -16.254 -16.308 -16.112 -15.876 
1.63265 -11.937 -13.993 -15.206 -15.886 -16.176 -16.309 -16.379 -16.221 -15.972 
1.83673 -11.649 -13.908 -15.135 -15.837 -16.161 -16.309 -16.380 -16.252 -16.097 
2.04082 -11.257 -13.632 -15.009 -15.776 -16.114 -16.274 -16.384 -16.316 -16.113 
2.24490 -10.927 -13.436 -14.887 -15.707 -16.105 -16.259 -16.394 -16.347 -16.174 
2.44898 -10.467 -13.188 -14.712 -15.582 -15.993 -16.198 -16.394 -16.352 -16.201 
2.65306 -10.185 -12.954 -14.502 -15.460 -15.887 -16.162 -16.349 -16.352 -16.219 
2.85714 -9.899 -12.744 -14.395 -15.340 -15.796 -16.031 -16.317 -16.344 -16.221 
3.06122 -9.462 -12.504 -14.187 -15.192 -15.707 -15.971 -16.267 -16.319 -16.221 
3.26531 -9.165 -12.248 -14.010 -15.024 -15.592 -15.836 -16.191 -16.283 -16.232 
3.46939 -8.845 -11.946 -13.787 -14.880 -15.463 -15.730 -16.117 -16.241 -16.232 
3.67347 -8.224 -11.691 -13.595 -14.726 -15.358 -15.673 -16.051 -16.218 -16.170 
3.87755 -8.158 -11.475 -13.372 -14.588 -15.227 -15.510 -15.979 -16.182 -16.165 
4.08163 -7.742 -11.190 -13.184 -14.424 -15.076 -15.441 -15.892 -16.120 -16.112 
4.28571 -7.501 -10.904 -12.992 -14.251 -14.931 -15.286 -15.805 -16.047 -16.095 
4.48980 -6.538 -10.593 -12.728 -14.101 -14.810 -15.204 -15.718 -15.961 -16.039 
4.69388 -6.294 -10.357 -12.531 -13.929 -14.641 -15.058 -15.638 -15.942 -16.039 
4.89796 -5.841 -10.102 -12.339 -13.748 -14.535 -14.978 -15.556 -15.862 -15.991 
5.10204 -5.841 -9.828 -12.144 -13.581 -14.406 -14.842 -15.458 -15.820 -15.945 
5.30612 -5.263 -9.492 -11.908 -13.370 -14.252 -14.665 -15.344 -15.726 -15.887 
5.51020 -4.856 -9.149 -11.696 -13.227 -14.048 -14.555 -15.255 -15.666 -15.789 
5.71429 -3.815 -9.001 -11.482 -13.015 -13.874 -14.365 -15.146 -15.605 -15.765 
5.91837 -3.581 -8.732 -11.303 -12.823 -13.770 -14.306 -15.060 -15.519 -15.699 
