# t[days] u g r i z y J H K
1.22449 -12.414 -14.642 -15.851 -16.497 -16.858 -16.979 -17.073 -16.890 -16.535 
1.42857 -12.414 -14.642 -15.851 -16.497 -16.858 -16.979 -17.073 -16.897 -16.633 
1.63265 -12.056 -14.410 -15.678 -16.404 -16.758 -16.912 -17.059 -16.890 -16.676 
1.83673 -11.704 -14.147 -15.475 -16.243 -16.638 -16.788 -17.010 -16.887 -16.705 
2.04082 -11.323 -13.825 -15.278 -16.087 -16.512 -16.720 -16.931 -16.883 -16.711 
2.24490 -10.861 -13.538 -15.053 -15.933 -16.373 -16.636 -16.851 -16.834 -16.705 
2.44898 -10.302 -13.228 -14.818 -15.744 -16.237 -16.470 -16.754 -16.798 -16.689 
2.65306 -9.646 -12.854 -14.559 -15.528 -16.076 -16.342 -16.643 -16.716 -16.640 
2.85714 -9.356 -12.514 -14.301 -15.319 -15.913 -16.181 -16.551 -16.649 -16.613 
3.06122 -8.782 -12.227 -14.064 -15.135 -15.722 -16.037 -16.433 -16.570 -16.559 
3.26531 -8.427 -11.852 -13.771 -14.884 -15.541 -15.854 -16.300 -16.485 -16.495 
3.46939 -8.173 -11.435 -13.501 -14.668 -15.341 -15.688 -16.151 -16.394 -16.426 
3.67347 -7.444 -11.196 -13.250 -14.488 -15.144 -15.524 -16.030 -16.329 -16.370 
3.87755 -6.726 -10.744 -12.994 -14.280 -14.948 -15.358 -15.907 -16.229 -16.323 
4.08163 -6.226 -10.361 -12.707 -14.060 -14.777 -15.141 -15.783 -16.131 -16.257 
4.28571 -5.954 -10.020 -12.393 -13.854 -14.591 -15.004 -15.620 -16.029 -16.187 
4.48980 -5.592 -9.720 -12.144 -13.601 -14.406 -14.823 -15.516 -15.943 -16.114 
4.69388 -3.958 -9.420 -11.857 -13.428 -14.208 -14.661 -15.353 -15.871 -16.077 
4.89796 -3.425 -9.134 -11.677 -13.197 -14.071 -14.508 -15.237 -15.759 -15.970 
5.10204 -3.157 -8.783 -11.413 -13.021 -13.857 -14.301 -15.100 -15.624 -15.946 
5.30612 -3.157 -8.459 -11.121 -12.758 -13.678 -14.093 -14.968 -15.559 -15.857 
5.51020 -3.157 -8.010 -10.849 -12.524 -13.465 -13.948 -14.820 -15.445 -15.794 
5.71429 -2.697 -7.801 -10.673 -12.322 -13.252 -13.760 -14.663 -15.371 -15.731 
5.91837 -1.698 -7.373 -10.364 -12.122 -13.020 -13.623 -14.557 -15.265 -15.647 
