# t[days] Lbol[erg/s]
1.22449 4.64799e+41
1.42857 4.91008e+41
1.63265 5.15235e+41
1.83673 5.31294e+41
2.04082 5.35333e+41
2.24490 5.35333e+41
2.44898 5.29108e+41
2.65306 5.22038e+41
2.85714 4.97291e+41
3.06122 4.80612e+41
3.26531 4.59014e+41
3.46939 4.35634e+41
3.67347 4.11573e+41
3.87755 3.87415e+41
4.08163 3.62625e+41
4.28571 3.36867e+41
4.48980 3.15525e+41
4.69388 2.98852e+41
4.89796 2.75156e+41
5.10204 2.56630e+41
5.30612 2.39650e+41
5.51020 2.26191e+41
5.71429 2.08713e+41
5.91837 1.94848e+41
