# t[days] Lbol[erg/s]
1.22449 1.40223e+41
1.42857 1.40223e+41
1.63265 1.33494e+41
1.83673 1.30912e+41
2.04082 1.28217e+41
2.24490 1.23165e+41
2.44898 1.18155e+41
2.65306 1.11497e+41
2.85714 1.08281e+41
3.06122 1.03432e+41
3.26531 9.70269e+40
3.46939 9.58006e+40
3.67347 9.17924e+40
3.87755 9.01171e+40
4.08163 8.91452e+40
4.28571 8.83500e+40
4.48980 8.59531e+40
4.69388 8.55829e+40
4.89796 8.36673e+40
5.10204 8.26701e+40
5.30612 8.21126e+40
5.51020 8.08276e+40
5.71429 7.96271e+40
5.91837 7.90214e+40
