# t[days] Lbol[erg/s]
1.22449 1.71339e+42
1.42857 1.72432e+42
1.63265 1.73187e+42
1.83673 1.73187e+42
2.04082 1.67967e+42
2.24490 1.59001e+42
2.44898 1.52409e+42
2.65306 1.43479e+42
2.85714 1.35122e+42
3.06122 1.27008e+42
3.26531 1.16777e+42
3.46939 1.10130e+42
3.67347 9.98843e+41
3.87755 9.29552e+41
4.08163 8.61185e+41
4.28571 8.10287e+41
4.48980 7.42490e+41
4.69388 6.71764e+41
4.89796 6.26040e+41
5.10204 5.76805e+41
5.30612 5.37430e+41
5.51020 4.96176e+41
5.71429 4.72208e+41
5.91837 4.29479e+41
