# t[days] u g r i z y J H K
1.22449 -12.342 -12.623 -13.313 -13.810 -14.065 -14.063 -13.978 -13.823 -13.589 
1.42857 -12.342 -12.623 -13.313 -13.810 -14.065 -14.105 -13.987 -13.840 -13.589 
1.63265 -12.051 -12.507 -13.188 -13.633 -14.063 -14.063 -13.978 -13.840 -13.589 
1.83673 -11.908 -12.430 -13.050 -13.622 -13.999 -14.056 -13.986 -13.850 -13.677 
2.04082 -11.769 -12.285 -12.918 -13.601 -13.930 -14.024 -13.986 -13.860 -13.699 
2.24490 -11.589 -12.192 -12.891 -13.553 -13.930 -14.024 -14.053 -13.960 -13.757 
2.44898 -11.411 -12.034 -12.838 -13.525 -13.950 -14.007 -14.064 -13.975 -13.769 
2.65306 -11.221 -11.891 -12.717 -13.524 -13.950 -14.059 -14.079 -14.031 -14.012 
2.85714 -11.029 -11.762 -12.662 -13.442 -13.970 -14.037 -14.168 -14.103 -14.012 
3.06122 -10.820 -11.660 -12.601 -13.399 -13.970 -14.102 -14.205 -14.213 -14.091 
3.26531 -10.625 -11.546 -12.479 -13.387 -13.931 -14.078 -14.230 -14.240 -14.119 
3.46939 -10.400 -11.395 -12.469 -13.353 -13.880 -14.099 -14.235 -14.259 -14.240 
3.67347 -10.186 -11.222 -12.347 -13.337 -13.869 -14.082 -14.260 -14.293 -14.240 
3.87755 -9.970 -11.097 -12.300 -13.279 -13.838 -14.099 -14.260 -14.317 -14.240 
4.08163 -9.746 -10.931 -12.181 -13.237 -13.824 -14.082 -14.266 -14.336 -14.288 
4.28571 -9.529 -10.824 -12.100 -13.136 -13.810 -14.067 -14.266 -14.372 -14.354 
4.48980 -9.304 -10.607 -11.987 -13.128 -13.806 -14.035 -14.250 -14.381 -14.370 
4.69388 -9.066 -10.487 -11.902 -13.041 -13.742 -14.032 -14.239 -14.393 -14.380 
4.89796 -8.846 -10.339 -11.790 -12.989 -13.698 -13.975 -14.250 -14.393 -14.370 
5.10204 -8.618 -10.151 -11.715 -12.922 -13.657 -13.930 -14.237 -14.393 -14.369 
5.30612 -8.400 -10.019 -11.625 -12.849 -13.605 -13.878 -14.237 -14.390 -14.369 
5.51020 -8.170 -9.889 -11.554 -12.846 -13.566 -13.846 -14.193 -14.370 -14.381 
5.71429 -7.937 -9.748 -11.423 -12.706 -13.493 -13.809 -14.166 -14.370 -14.382 
5.91837 -7.707 -9.522 -11.381 -12.698 -13.469 -13.800 -14.125 -14.359 -14.381 
