# t[days] u g r i z y J H K
1.22449 -12.419 -14.619 -15.867 -16.540 -16.907 -17.096 -16.989 -16.704 -16.329 
1.42857 -12.419 -14.619 -15.867 -16.540 -16.910 -17.123 -17.053 -16.775 -16.512 
1.63265 -12.154 -14.511 -15.767 -16.506 -16.907 -17.123 -17.081 -16.922 -16.613 
1.83673 -11.868 -14.283 -15.659 -16.422 -16.877 -17.114 -17.101 -16.932 -16.677 
2.04082 -11.486 -14.110 -15.507 -16.350 -16.815 -17.041 -17.101 -16.961 -16.701 
2.24490 -11.311 -13.926 -15.383 -16.252 -16.713 -16.979 -17.032 -16.966 -16.759 
2.44898 -11.009 -13.716 -15.241 -16.139 -16.649 -16.892 -17.013 -16.966 -16.762 
2.65306 -10.712 -13.495 -15.044 -16.005 -16.536 -16.825 -16.958 -16.918 -16.762 
2.85714 -10.253 -13.185 -14.864 -15.851 -16.425 -16.704 -16.874 -16.867 -16.735 
3.06122 -10.002 -12.951 -14.676 -15.719 -16.284 -16.569 -16.782 -16.834 -16.701 
3.26531 -9.657 -12.662 -14.466 -15.546 -16.167 -16.497 -16.712 -16.785 -16.688 
3.46939 -9.329 -12.375 -14.235 -15.389 -16.038 -16.330 -16.598 -16.718 -16.641 
3.67347 -8.774 -12.110 -14.016 -15.203 -15.876 -16.218 -16.512 -16.656 -16.630 
3.87755 -8.105 -11.925 -13.824 -15.031 -15.729 -16.049 -16.423 -16.584 -16.569 
4.08163 -7.788 -11.583 -13.605 -14.895 -15.582 -15.914 -16.323 -16.516 -16.549 
4.28571 -7.237 -11.271 -13.366 -14.667 -15.398 -15.784 -16.208 -16.430 -16.487 
4.48980 -7.008 -10.990 -13.169 -14.484 -15.244 -15.653 -16.093 -16.353 -16.424 
4.69388 -6.624 -10.662 -12.947 -14.315 -15.079 -15.488 -15.984 -16.308 -16.387 
4.89796 -5.997 -10.298 -12.628 -14.144 -14.888 -15.354 -15.876 -16.210 -16.308 
5.10204 -5.897 -9.966 -12.459 -13.903 -14.752 -15.191 -15.737 -16.124 -16.248 
5.30612 -4.990 -9.759 -12.192 -13.744 -14.579 -15.041 -15.609 -16.072 -16.217 
5.51020 -4.776 -9.369 -11.976 -13.537 -14.412 -14.870 -15.514 -15.980 -16.150 
5.71429 -4.776 -9.009 -11.767 -13.343 -14.261 -14.727 -15.418 -15.869 -16.087 
5.91837 -4.434 -8.821 -11.560 -13.195 -14.126 -14.554 -15.305 -15.824 -16.009 
