# t[days] Lbol[erg/s]
1.22449 4.81197e+40
1.42857 4.96181e+40
1.63265 5.08275e+40
1.83673 5.24650e+40
2.04082 5.50072e+40
2.24490 5.60285e+40
2.44898 5.60285e+40
2.65306 5.59071e+40
2.85714 5.57316e+40
3.06122 5.45393e+40
3.26531 5.35196e+40
3.46939 5.16622e+40
3.67347 4.95587e+40
3.87755 4.72666e+40
4.08163 4.51443e+40
4.28571 4.31508e+40
4.48980 4.03967e+40
4.69388 3.82660e+40
4.89796 3.61248e+40
5.10204 3.39914e+40
5.30612 3.19591e+40
5.51020 2.98333e+40
5.71429 2.81632e+40
5.91837 2.66663e+40
