# t[days] Lbol[erg/s]
1.22449 6.08815e+41
1.42857 6.08815e+41
1.63265 5.69694e+41
1.83673 5.18863e+41
2.04082 4.66110e+41
2.24490 4.16800e+41
2.44898 3.72380e+41
2.65306 3.33473e+41
2.85714 2.96163e+41
3.06122 2.65030e+41
3.26531 2.38715e+41
3.46939 2.14821e+41
3.67347 1.94213e+41
3.87755 1.75621e+41
4.08163 1.59882e+41
4.28571 1.45643e+41
4.48980 1.32978e+41
4.69388 1.22990e+41
4.89796 1.11637e+41
5.10204 1.03096e+41
5.30612 9.55294e+40
5.51020 8.87679e+40
5.71429 8.13610e+40
5.91837 7.62107e+40
