# t[days] Lbol[erg/s]
1.22449 6.96950e+40
1.42857 6.96950e+40
1.63265 6.48583e+40
1.83673 5.82174e+40
2.04082 5.40131e+40
2.24490 5.10070e+40
2.44898 4.88760e+40
2.65306 4.41796e+40
2.85714 4.20695e+40
3.06122 3.86720e+40
3.26531 3.61835e+40
3.46939 3.28876e+40
3.67347 3.13487e+40
3.87755 3.06210e+40
4.08163 2.71540e+40
4.28571 2.50321e+40
4.48980 2.39122e+40
4.69388 2.21983e+40
4.89796 2.04040e+40
5.10204 1.94666e+40
5.30612 1.77290e+40
5.51020 1.55628e+40
5.71429 1.48730e+40
5.91837 1.34193e+40
