# t[days] Lbol[erg/s]
1.22449 7.21747e+40
1.42857 7.21747e+40
1.63265 6.96707e+40
1.83673 6.63543e+40
2.04082 6.63543e+40
2.24490 6.71333e+40
2.44898 6.76018e+40
2.65306 6.88325e+40
2.85714 6.88609e+40
3.06122 6.88609e+40
3.26531 6.92536e+40
3.46939 6.85470e+40
3.67347 6.96261e+40
3.87755 6.83761e+40
4.08163 6.82672e+40
4.28571 6.81304e+40
4.48980 6.65052e+40
4.69388 6.48766e+40
4.89796 6.36587e+40
5.10204 6.26112e+40
5.30612 6.10530e+40
5.51020 6.00680e+40
5.71429 5.79568e+40
5.91837 5.64099e+40
