# t[days] Lbol[erg/s]
1.22449 1.01894e+41
1.42857 1.01894e+41
1.63265 9.15186e+40
1.83673 8.83537e+40
2.04082 8.06633e+40
2.24490 7.91465e+40
2.44898 7.74526e+40
2.65306 7.57946e+40
2.85714 7.25398e+40
3.06122 7.18313e+40
3.26531 6.96443e+40
3.46939 6.85564e+40
3.67347 6.79908e+40
3.87755 6.66515e+40
4.08163 6.54490e+40
4.28571 6.43081e+40
4.48980 6.40390e+40
4.69388 6.25332e+40
4.89796 6.04469e+40
5.10204 5.88788e+40
5.30612 5.72503e+40
5.51020 5.59717e+40
5.71429 5.37439e+40
5.91837 5.22656e+40
