# t[days] Lbol[erg/s]
1.22449 4.32860e+41
1.42857 4.32860e+41
1.63265 4.32860e+41
1.83673 4.30902e+41
2.04082 4.19130e+41
2.24490 4.16034e+41
2.44898 3.99997e+41
2.65306 3.86015e+41
2.85714 3.63266e+41
3.06122 3.46049e+41
3.26531 3.24299e+41
3.46939 3.10152e+41
3.67347 2.96874e+41
3.87755 2.75387e+41
4.08163 2.60231e+41
4.28571 2.44265e+41
4.48980 2.29995e+41
4.69388 2.16855e+41
4.89796 2.04175e+41
5.10204 1.91263e+41
5.30612 1.79421e+41
5.51020 1.66727e+41
5.71429 1.57842e+41
5.91837 1.46882e+41
