# t[days] u g r i z y J H K
1.22449 -7.230 -10.169 -11.654 -12.233 -12.369 -12.347 -12.401 -12.644 -12.607 
1.42857 -7.230 -10.169 -11.654 -12.233 -12.369 -12.347 -12.401 -12.644 -12.607 
1.63265 -6.274 -9.542 -11.155 -11.811 -12.024 -12.017 -12.242 -12.522 -12.595 
1.83673 -5.582 -8.927 -10.605 -11.398 -11.668 -11.702 -12.050 -12.434 -12.591 
2.04082 -4.527 -8.267 -10.088 -11.013 -11.338 -11.385 -11.783 -12.298 -12.488 
2.24490 -3.905 -7.651 -9.528 -10.502 -10.930 -11.096 -11.559 -12.160 -12.438 
2.44898 -3.494 -7.156 -9.107 -10.122 -10.536 -10.691 -11.421 -12.088 -12.424 
2.65306 -2.087 -6.449 -8.458 -9.625 -10.145 -10.358 -11.132 -11.894 -12.254 
2.85714 -2.014 -5.856 -8.054 -9.197 -9.866 -10.104 -10.933 -11.769 -12.197 
3.06122 -1.794 -5.563 -7.593 -8.707 -9.463 -9.831 -10.744 -11.650 -12.149 
3.26531 -0.993 -5.016 -7.118 -8.392 -9.003 -9.314 -10.406 -11.392 -11.968 
3.46939 -0.574 -4.282 -6.622 -7.973 -8.554 -9.046 -10.226 -11.269 -11.933 
3.67347 -0.332 -4.060 -6.295 -7.487 -8.258 -8.661 -9.961 -11.093 -11.765 
3.87755 5.570 -3.152 -5.773 -7.370 -8.140 -8.405 -9.634 -10.974 -11.746 
4.08163 7.102 -3.109 -5.424 -6.567 -7.591 -8.018 -9.349 -10.666 -11.439 
4.28571 8.633 -2.353 -4.914 -6.405 -7.327 -7.714 -9.101 -10.520 -11.375 
4.48980 10.164 -2.156 -4.507 -5.894 -6.896 -7.511 -8.946 -10.339 -11.234 
4.69388 11.696 -1.682 -3.986 -5.373 -6.533 -7.210 -8.774 -10.167 -11.124 
4.89796 13.227 -1.524 -3.790 -5.246 -6.059 -6.832 -8.403 -10.005 -10.984 
5.10204 14.759 -0.418 -3.254 -4.395 -5.807 -6.542 -8.099 -9.760 -10.830 
5.30612 16.290 -0.636 -3.136 -4.395 -5.608 -6.084 -7.936 -9.515 -10.725 
5.51020 17.821 -0.418 -2.003 -4.395 -5.245 -5.835 -7.769 -9.508 -10.645 
5.71429 19.353 4.898 -1.881 -3.880 -4.479 -5.345 -7.466 -9.061 -10.347 
5.91837 19.353 4.898 -1.560 -3.424 -4.363 -5.009 -7.096 -9.042 -10.238 
