# t[days] Lbol[erg/s]
1.22449 3.03867e+41
1.42857 3.03867e+41
1.63265 3.02540e+41
1.83673 2.97257e+41
2.04082 2.85659e+41
2.24490 2.75356e+41
2.44898 2.58979e+41
2.65306 2.50530e+41
2.85714 2.36279e+41
3.06122 2.21293e+41
3.26531 2.06902e+41
3.46939 1.93022e+41
3.67347 1.85162e+41
3.87755 1.73358e+41
4.08163 1.59707e+41
4.28571 1.50191e+41
4.48980 1.39989e+41
4.69388 1.32896e+41
4.89796 1.23078e+41
5.10204 1.16267e+41
5.30612 1.09044e+41
5.51020 1.01358e+41
5.71429 9.61293e+40
5.91837 8.92707e+40
