# t[days] Lbol[erg/s]
1.22449 7.26765e+41
1.42857 7.36439e+41
1.63265 7.48990e+41
1.83673 7.59745e+41
2.04082 7.59745e+41
2.24490 7.55101e+41
2.44898 7.45443e+41
2.65306 7.33990e+41
2.85714 7.09372e+41
3.06122 6.87748e+41
3.26531 6.52733e+41
3.46939 6.32131e+41
3.67347 6.08965e+41
3.87755 5.70599e+41
4.08163 5.46114e+41
4.28571 5.15835e+41
4.48980 4.88945e+41
4.69388 4.60896e+41
4.89796 4.39886e+41
5.10204 4.14935e+41
5.30612 3.93210e+41
5.51020 3.68357e+41
5.71429 3.48385e+41
5.91837 3.27277e+41
