# t[days] u g r i z y J H K
1.22449 -9.605 -11.312 -11.970 -12.447 -12.669 -12.826 -13.076 -13.266 -13.242 
1.42857 -9.605 -11.312 -11.970 -12.447 -12.669 -12.826 -13.076 -13.335 -13.377 
1.63265 -8.924 -10.881 -11.759 -12.249 -12.542 -12.767 -13.059 -13.266 -13.350 
1.83673 -8.381 -10.577 -11.600 -12.067 -12.445 -12.638 -12.968 -13.182 -13.350 
2.04082 -7.644 -10.054 -11.243 -11.919 -12.226 -12.474 -12.865 -13.147 -13.294 
2.24490 -7.426 -9.690 -11.010 -11.743 -12.082 -12.296 -12.819 -13.084 -13.209 
2.44898 -6.357 -9.298 -10.700 -11.430 -11.854 -12.193 -12.703 -13.082 -13.203 
2.65306 -6.150 -9.032 -10.373 -11.270 -11.791 -12.135 -12.675 -12.996 -13.174 
2.85714 -5.422 -8.407 -10.208 -11.032 -11.655 -11.841 -12.579 -12.937 -13.067 
3.06122 -4.540 -8.082 -9.932 -10.929 -11.429 -11.791 -12.479 -12.893 -12.999 
3.26531 -4.193 -7.833 -9.631 -10.704 -11.224 -11.633 -12.373 -12.774 -12.987 
3.46939 -3.111 -7.217 -9.232 -10.502 -10.952 -11.549 -12.213 -12.759 -12.893 
3.67347 -2.633 -6.841 -9.044 -10.260 -10.934 -11.410 -12.149 -12.670 -12.893 
3.87755 -2.439 -6.586 -8.811 -10.141 -10.724 -11.163 -12.072 -12.600 -12.893 
4.08163 -1.479 -6.317 -8.507 -9.799 -10.571 -11.049 -11.905 -12.491 -12.842 
4.28571 -0.720 -5.918 -8.157 -9.573 -10.327 -10.860 -11.720 -12.361 -12.710 
4.48980 -0.181 -5.341 -7.785 -9.361 -10.204 -10.676 -11.591 -12.277 -12.608 
4.69388 0.317 -4.698 -7.536 -9.112 -9.930 -10.456 -11.580 -12.244 -12.594 
4.89796 0.868 -4.698 -7.055 -8.926 -9.764 -10.433 -11.313 -12.131 -12.530 
5.10204 1.419 -4.698 -6.943 -8.621 -9.446 -10.232 -11.181 -12.086 -12.433 
5.30612 1.971 -3.920 -6.812 -8.532 -9.414 -10.027 -11.169 -11.941 -12.386 
5.51020 2.522 -3.126 -6.690 -8.285 -9.239 -9.780 -10.977 -11.898 -12.361 
5.71429 3.073 -2.469 -6.194 -7.952 -9.051 -9.491 -10.729 -11.679 -12.188 
5.91837 3.073 -1.740 -5.914 -7.897 -8.849 -9.420 -10.686 -11.642 -12.177 
