# t[days] Lbol[erg/s]
1.22449 3.89803e+40
1.42857 3.89803e+40
1.63265 3.52358e+40
1.83673 3.16213e+40
2.04082 2.72298e+40
2.24490 2.60359e+40
2.44898 2.33284e+40
2.65306 2.25014e+40
2.85714 1.99322e+40
3.06122 1.76507e+40
3.26531 1.68315e+40
3.46939 1.45255e+40
3.67347 1.38497e+40
3.87755 1.28469e+40
4.08163 1.13201e+40
4.28571 1.06711e+40
4.48980 9.03188e+39
4.69388 8.78284e+39
4.89796 8.15200e+39
5.10204 6.98769e+39
5.30612 6.79971e+39
5.51020 6.43168e+39
5.71429 5.26164e+39
5.91837 5.17777e+39
