# t[days] Lbol[erg/s]
1.22449 9.67678e+41
1.42857 9.67678e+41
1.63265 8.96863e+41
1.83673 7.96566e+41
2.04082 7.22471e+41
2.24490 6.47123e+41
2.44898 5.75054e+41
2.65306 5.12720e+41
2.85714 4.56108e+41
3.06122 4.06872e+41
3.26531 3.63714e+41
3.46939 3.29420e+41
3.67347 2.91599e+41
3.87755 2.66364e+41
4.08163 2.44293e+41
4.28571 2.24478e+41
4.48980 2.00654e+41
4.69388 1.86589e+41
4.89796 1.69968e+41
5.10204 1.57027e+41
5.30612 1.46038e+41
5.51020 1.33647e+41
5.71429 1.26115e+41
5.91837 1.16516e+41
