# t[days] Lbol[erg/s]
1.22449 9.40580e+40
1.42857 9.40580e+40
1.63265 8.94356e+40
1.83673 8.60100e+40
2.04082 8.03817e+40
2.24490 7.78400e+40
2.44898 7.73813e+40
2.65306 7.68197e+40
2.85714 7.66315e+40
3.06122 7.66315e+40
3.26531 7.72447e+40
3.46939 7.72447e+40
3.67347 7.69185e+40
3.87755 7.66680e+40
4.08163 7.69185e+40
4.28571 7.58677e+40
4.48980 7.49065e+40
4.69388 7.38353e+40
4.89796 7.27680e+40
5.10204 7.27279e+40
5.30612 7.16342e+40
5.51020 7.12666e+40
5.71429 6.96967e+40
5.91837 6.93536e+40
