# t[days] Lbol[erg/s]
1.22449 9.51008e+40
1.42857 9.51008e+40
1.63265 8.88804e+40
1.83673 8.12273e+40
2.04082 7.95213e+40
2.24490 7.91795e+40
2.44898 7.78464e+40
2.65306 7.62322e+40
2.85714 7.62322e+40
3.06122 7.59714e+40
3.26531 7.58111e+40
3.46939 7.55482e+40
3.67347 7.53649e+40
3.87755 7.55482e+40
4.08163 7.51556e+40
4.28571 7.44118e+40
4.48980 7.43897e+40
4.69388 7.40411e+40
4.89796 7.37657e+40
5.10204 7.32161e+40
5.30612 7.13701e+40
5.51020 7.11566e+40
5.71429 7.03620e+40
5.91837 6.81333e+40
