# t[days] Lbol[erg/s]
1.22449 2.55734e+41
1.42857 2.55734e+41
1.63265 2.55395e+41
1.83673 2.55395e+41
2.04082 2.55823e+41
2.24490 2.59708e+41
2.44898 2.62686e+41
2.65306 2.63460e+41
2.85714 2.63460e+41
3.06122 2.58626e+41
3.26531 2.57130e+41
3.46939 2.52381e+41
3.67347 2.51890e+41
3.87755 2.42636e+41
4.08163 2.32434e+41
4.28571 2.29477e+41
4.48980 2.25873e+41
4.69388 2.15644e+41
4.89796 2.05797e+41
5.10204 1.98754e+41
5.30612 1.93102e+41
5.51020 1.85147e+41
5.71429 1.78310e+41
5.91837 1.69682e+41
