# t[days] Lbol[erg/s]
1.22449 9.20937e+40
1.42857 9.20937e+40
1.63265 8.44923e+40
1.83673 8.33190e+40
2.04082 7.58209e+40
2.24490 7.18672e+40
2.44898 6.83815e+40
2.65306 6.30312e+40
2.85714 6.02772e+40
3.06122 5.48288e+40
3.26531 5.24315e+40
3.46939 4.97123e+40
3.67347 4.60854e+40
3.87755 4.32066e+40
4.08163 4.02899e+40
4.28571 3.89149e+40
4.48980 3.50862e+40
4.69388 3.39878e+40
4.89796 3.17245e+40
5.10204 2.91326e+40
5.30612 2.69515e+40
5.51020 2.48765e+40
5.71429 2.37738e+40
5.91837 2.19878e+40
