# t[days] Lbol[erg/s]
1.22449 1.13291e+42
1.42857 1.13291e+42
1.63265 1.10297e+42
1.83673 1.05384e+42
2.04082 9.95025e+41
2.24490 9.42149e+41
2.44898 8.74468e+41
2.65306 7.99605e+41
2.85714 7.43715e+41
3.06122 6.84806e+41
3.26531 6.16535e+41
3.46939 5.73602e+41
3.67347 5.22370e+41
3.87755 4.86460e+41
4.08163 4.44813e+41
4.28571 4.08493e+41
4.48980 3.75728e+41
4.69388 3.44822e+41
4.89796 3.20183e+41
5.10204 2.96407e+41
5.30612 2.75214e+41
5.51020 2.53039e+41
5.71429 2.34949e+41
5.91837 2.18949e+41
